# gammas 	 deltas 	 lambdas 
#  Acceptance Ratio: 0.0003
#  Elapsed Time: 0.568690299987793
94763.368234902387485 	 176075798267.346710205078125 	 1858057.618117630947381
98481.687287365566590 	 213572944455.358795166015625 	 2168656.430836340412498
129890.030358454023371 	 156125360318.697601318359375 	 1201981.090371929574758
129345.363476890095626 	 155470681026.505920410156250 	 1201981.090371929574758
105902.654622146277688 	 127292988276.009246826171875 	 1201981.090371929574758
113145.994701738949516 	 182467851953.087951660156250 	 1612676.192684384761378
112037.086785622610478 	 180679542556.887878417968750 	 1612676.192684384761378
127548.487579001695849 	 205694409331.555999755859375 	 1612676.192684384761378
88435.821788538334658 	 142618344378.854766845703125 	 1612676.192684384761378
108387.515401393538923 	 174793965672.039459228515625 	 1612676.192684384761378
135203.011915203212993 	 218038678494.871429443359375 	 1612676.192684384761378
153767.403911923902342 	 143249536035.792755126953125 	 931598.845993682392873
108661.882197019469459 	 123997290259.331817626953125 	 1141129.600852183531970
125444.022896940005012 	 153911133988.472351074218750 	 1226930.789001559838653
173453.211544403340667 	 193814113159.164764404296875 	 1117385.555640456499532
122718.021725276048528 	 137123344892.595184326171875 	 1117385.555640456499532
150535.963613703555893 	 168206711346.369689941406250 	 1117385.555640456499532
112967.623007332818815 	 126228390203.430206298828125 	 1117385.555640456499532
68716.275322602843517 	 121756163401.894226074218750 	 1771867.913828050252050
81379.926654875685927 	 144194480869.454315185546875 	 1771867.913828050252050
89138.746234756865306 	 178552419785.292144775390625 	 2003084.262763292063028
126986.483673415423254 	 237926020135.490997314453125 	 1873632.635953528108075
113256.234346475728671 	 212200576896.757812500000000 	 1873632.635953528108075
187988.450947077915771 	 192548975868.958343505859375 	 1024259.601581398746930
137702.806646091310540 	 141043421871.965881347656250 	 1024259.601581398746930
106951.649881209057639 	 153662087375.126556396484375 	 1436743.496204113587737
111771.067520702810725 	 170390188004.237487792968750 	 1524457.015431806212291
91503.780971673229942 	 196871437658.548461914062500 	 2151511.506606419105083
74776.568075018658419 	 160882646637.940856933593750 	 2151511.506606419105083
71639.185777222446632 	 167092866084.613677978515625 	 2332422.741434067953378
87259.504102464154130 	 209384752392.580047607421875 	 2399563.858931753318757
82576.006188278872287 	 139377764694.711486816406250 	 1687872.435691800899804
107068.307701220459421 	 180717645305.058166503906250 	 1687872.435691800899804
110096.724859740701504 	 185829227150.700592041015625 	 1687872.435691800899804
95600.354115224137786 	 161361202553.462036132812500 	 1687872.435691800899804
72765.578917682694737 	 122819014922.313049316406250 	 1687872.435691800899804
70870.990816124540288 	 187058161698.650085449218750 	 2639417.899263949599117
79665.472711385489674 	 180161822092.278198242187500 	 2261479.358127628918737
70660.066515279875603 	 159796281868.230712890625000 	 2261479.358127628918737
71166.127257393236505 	 170659942056.302520751953125 	 2398050.148760527838022
86467.688626609073253 	 207353853574.018890380859375 	 2398050.148760527838022
49871.447903621665318 	 119594233064.182846069335938 	 2398050.148760527838022
94454.409589422604768 	 229567788473.349609375000000 	 2430461.314312821254134
78815.279127932997653 	 191557486897.207916259765625 	 2430461.314312821254134
76097.256520298149553 	 184951438097.923736572265625 	 2430461.314312821254134
68468.087824174173875 	 156953861271.404235839843750 	 2292365.191714733373374
95876.786844014379312 	 177986254741.601654052734375 	 1856406.129162153927609
121615.012416275800206 	 256624126971.819213867187500 	 2110135.269266108050942
60242.306997333296749 	 123836566832.601562500000000 	 2055641.176525383489206
77381.682312986435136 	 145878066925.114166259765625 	 1885175.697461315663531
79583.679485047701746 	 150029218479.762603759765625 	 1885175.697461315663531
81971.186407060493366 	 220482027652.615325927734375 	 2689750.353956379462034
56132.676893014184316 	 150982887541.503997802734375 	 2689750.353956379462034
56996.656004253687570 	 167000299173.288085937500000 	 2930001.703272289596498
80964.883736231626244 	 237227247252.401550292968750 	 2930001.703272289596498
87411.235773386928486 	 243886282240.396331787109375 	 2790102.211489950306714
75452.766353682556655 	 159874820866.451110839843750 	 2118872.886873925104737
95209.838384958027746 	 303466757868.333496093750000 	 3187346.633667613379657
67150.872359137749299 	 214033106961.741302490234375 	 3187346.633667613379657
61660.162403124661068 	 196532311066.997741699218750 	 3187346.633667613379657
60682.163276984174445 	 210622238996.279968261718750 	 3470908.544161374680698
51691.058885956408631 	 177266053805.313323974609375 	 3429336.864551512058824
39418.094004555314314 	 150695258611.861114501953125 	 3822997.088455016724765
49476.699926361638063 	 262924755425.123474121093750 	 5314112.618999367579818
64551.811137726523157 	 263186618976.591674804687500 	 4077137.640879845712334
68108.533130230804090 	 277687864090.376037597656250 	 4077137.640879845712334
44537.390614071962773 	 179507147701.408813476562500 	 4030481.921513651032001
68920.270697728483356 	 176685043670.326568603515625 	 2563615.056667934171855
93959.991974961856613 	 240877250151.410491943359375 	 2563615.056667934171855
121705.362828741199337 	 247688746496.620452880859375 	 2035150.635433854302391
79770.633540897266357 	 162345255539.718200683593750 	 2035150.635433854302391
155797.198779627127806 	 176333135683.520202636718750 	 1131811.977781069464982
106933.287379203422461 	 121028375479.287704467773438 	 1131811.977781069464982
131151.070594885095488 	 148438352598.101562500000000 	 1131811.977781069464982
135949.190286411670968 	 153868921935.798553466796875 	 1131811.977781069464982
93818.594772386466502 	 119813345173.139450073242188 	 1277074.608331311261281
75792.688430502326810 	 192059436986.102081298828125 	 2534010.086767273023725
102897.880361970921513 	 201853370526.814178466796875 	 1961686.380873354617506
88690.904859161062632 	 173983740169.550689697265625 	 1961686.380873354617506
76812.319548440646031 	 150681681141.468170166015625 	 1961686.380873354617506
77377.756583038571989 	 142440951297.257995605468750 	 1840851.396930800285190
108700.243934577229084 	 210139252286.075988769531250 	 1933199.454571153037250
95323.437894753675209 	 184279218145.984985351562500 	 1933199.454571153037250
90885.999085598625243 	 175700763860.433563232421875 	 1933199.454571153037250
88569.108833052159753 	 152573162398.980987548828125 	 1722645.337739289039746
125254.013517839703127 	 215768242419.640441894531250 	 1722645.337739289039746
104531.315949853233178 	 180070384068.767242431640625 	 1722645.337739289039746
63107.782325903841411 	 124619141568.052642822265625 	 1974703.229539730586112
85246.659337641496677 	 263256291702.213623046875000 	 3088171.357654249295592
58641.546896749234293 	 181095145495.079406738281250 	 3088171.357654249295592
58533.267126795049990 	 109705921616.114120483398438 	 1874249.072385941166431
103266.984003879493685 	 193548048977.364959716796875 	 1874249.072385941166431
117426.368143354920903 	 220086261566.333007812500000 	 1874249.072385941166431
121409.130563201761106 	 227550950337.264526367187500 	 1874249.072385941166431
89677.957903510046890 	 168078829414.119201660156250 	 1874249.072385941166431
96425.682638357437099 	 164240023768.222686767578125 	 1703280.902705159503967
85535.203262634706334 	 145690478226.249755859375000 	 1703280.902705159503967
76638.028636177405133 	 130536090596.972122192382812 	 1703280.902705159503967
99749.625368212451576 	 169901631941.670379638671875 	 1703280.902705159503967
122682.061265549491509 	 208962012058.114807128906250 	 1703280.902705159503967
96582.255043575292802 	 164506710555.920867919921875 	 1703280.902705159503967
122584.819239196280250 	 208796381571.687042236328125 	 1703280.902705159503967
120975.061710212903563 	 160989148578.728515625000000 	 1330763.103592097992077
94149.024036623566644 	 154510615813.188446044921875 	 1641128.173066185787320
112891.885112112955539 	 195918113782.328460693359375 	 1735449.041246517794207
108355.406159629637841 	 188045285733.606292724609375 	 1735449.041246517794207
83601.976935166559997 	 145086970718.448303222656250 	 1735449.041246517794207
93242.542788216320332 	 161817681485.197418212890625 	 1735449.041246517794207
92238.276997327382560 	 160074829381.242553710937500 	 1735449.041246517794207
78540.003652774030343 	 136302174038.704696655273438 	 1735449.041246517794207
63173.762939030915732 	 176056584654.420623779296875 	 2786862.400840885005891
61671.213872350941529 	 171869187155.071624755859375 	 2786862.400840885005891
76321.987039389714482 	 157602117036.924774169921875 	 2064963.494144700933248
112100.666958222282119 	 228825516454.971038818359375 	 2041250.267852998804301
88518.685711962796631 	 121778913194.788070678710938 	 1375742.445962800178677
77727.920232842850965 	 106933599100.732650756835938 	 1375742.445962800178677
95360.664958108041901 	 131191714458.106643676757812 	 1375742.445962800178677
87187.167567981960019 	 119947087166.544021606445312 	 1375742.445962800178677
93292.795400391638395 	 135619443859.101104736328125 	 1453696.861339110182598
116830.767346018546959 	 169836519798.746978759765625 	 1453696.861339110182598
52688.978059389977716 	 107541752688.647171020507812 	 2041067.347471196437255
89154.748735299886903 	 213248312568.162322998046875 	 2391889.558247713372111
107877.787525939187617 	 239907497916.809417724609375 	 2223882.259905670769513
77142.082480530851171 	 171554908720.632598876953125 	 2223882.259905670769513
68099.951116496740724 	 151446273188.420471191406250 	 2223882.259905670769513
74553.641177902551135 	 234965263506.269226074218750 	 3151626.933224988169968
51006.048815195848874 	 136872302044.642532348632812 	 2683452.359553582966328
60251.640030243135698 	 239775907556.587524414062500 	 3979574.787279361858964
47045.366047124829493 	 141637944910.787994384765625 	 3010667.294392200186849
54779.225621171623061 	 164922022989.792663574218750 	 3010667.294392200186849
108733.174313119816361 	 204112974791.118682861328125 	 1877191.354713262291625
154648.455009753000923 	 213665199981.966979980468750 	 1381618.716905332403257
118298.896960946774925 	 163443970230.499420166015625 	 1381618.716905332403257
114611.746615483411006 	 158349734301.163269042968750 	 1381618.716905332403257
69682.008496123948134 	 136301917995.302947998046875 	 1956056.103102779015899
108978.627744017721852 	 213168309906.451690673828125 	 1956056.103102779015899
85960.720568979973905 	 171980902026.167327880859375 	 2000691.721612078370526
88244.310287380096270 	 176549661071.328918457031250 	 2000691.721612078370526
89197.102777346561197 	 178455905118.418975830078125 	 2000691.721612078370526
101315.608581968132057 	 164188901800.184875488281250 	 1620568.677405218360946
114194.565886884331121 	 185060136606.171203613281250 	 1620568.677405218360946
98962.709975601159385 	 216224757462.612030029296875 	 2184911.443067003041506
83701.463845261547249 	 182880286156.970977783203125 	 2184911.443067003041506
80658.420451350320945 	 176231505823.864898681640625 	 2184911.443067003041506
99584.703064259781968 	 186775704623.413726806640625 	 1875546.131848096614704
133827.971587633364834 	 159207304123.008544921875000 	 1189641.464592895470560
133168.028088230435969 	 132465929773.631881713867188 	 994727.726131580304354
119102.447428625804605 	 118474506707.383026123046875 	 994727.726131580304354
129187.077322812110651 	 128505967670.905532836914062 	 994727.726131580304354
110556.620400322615751 	 162699124553.583679199218750 	 1471636.198397295549512
95630.321577454902581 	 207753833155.330047607421875 	 2172468.205986965447664
91737.821529158143676 	 221094675774.908660888671875 	 2410071.136304838582873
76436.488813045973075 	 184217375448.809783935546875 	 2410071.136304838582873
139547.023338141851127 	 161854601979.462585449218750 	 1159857.072603163775057
84716.953847543205484 	 98259558089.468795776367188 	 1159857.072603163775057
80274.935835934724309 	 127624721024.047988891601562 	 1589845.195079151308164
103706.043823334315675 	 198133383787.311614990234375 	 1910528.803170203696936
142059.488727957272204 	 164209977648.828430175781250 	 1155924.036607573274523
168308.844056998816086 	 194552238419.120635986328125 	 1155924.036607573274523
154015.431482095766114 	 182112332815.469726562500000 	 1182429.131048730108887
111620.176240936387330 	 131982948000.076522827148438 	 1182429.131048730108887
89350.161120980526903 	 204724915466.538085937500000 	 2291265.207561736926436
57157.256840955720691 	 130644774221.070022583007812 	 2285707.562638961710036
99885.212924115345231 	 228308386576.453399658203125 	 2285707.562638961710036
91348.216192904073978 	 208795308585.699707031250000 	 2285707.562638961710036
128134.284654583971133 	 249998173026.087463378906250 	 1951063.867879047291353
88919.883350489253644 	 175776442467.891571044921875 	 1976795.693433896405622
62922.635929059892078 	 124385195724.074554443359375 	 1976795.693433896405622
97876.618439233585377 	 209359033792.194305419921875 	 2139009.674942685756832
108046.636391542182537 	 135283301075.424636840820312 	 1252082.485799757065251
96356.385701190796681 	 130152134837.665878295898438 	 1350736.994653146481141
115770.619654970432748 	 156375658861.887237548828125 	 1350736.994653146481141
83106.663385481893783 	 112255244736.956497192382812 	 1350736.994653146481141
110219.667645623325370 	 200692745442.584777832031250 	 1820843.318887960864231
93998.434112802366144 	 131952845650.485061645507812 	 1403777.061776749324054
101011.011404002929339 	 141796940795.808959960937500 	 1403777.061776749324054
107216.361101778238663 	 150507868361.849212646484375 	 1403777.061776749324054
111289.314425498741912 	 156225386811.375427246093750 	 1403777.061776749324054
91788.957207821207703 	 126151065148.636276245117188 	 1374359.933766489382833
125933.205489972926443 	 173077551956.200897216796875 	 1374359.933766489382833
116943.045137345136027 	 165198142844.518737792968750 	 1412637.601924080401659
99220.882441823690897 	 140163149433.408905029296875 	 1412637.601924080401659
163267.325341761898017 	 230637562943.345153808593750 	 1412637.601924080401659
114592.037642320385203 	 161877021254.641418457031250 	 1412637.601924080401659
124127.152785585334641 	 175346683444.693206787109375 	 1412637.601924080401659
163441.611720255779801 	 230883766435.108795166015625 	 1412637.601924080401659
174200.720596913888585 	 123659537320.773437500000000 	 709868.115912743029185
144099.815108484152006 	 102291864254.434265136718750 	 709868.115912743029185
138433.142368337226799 	 98269273952.892074584960938 	 709868.115912743029185
136442.491129109781468 	 162084363305.749481201171875 	 1187931.721008933149278
129026.356192882973119 	 153274501367.723083496093750 	 1187931.721008933149278
127503.864175566763151 	 151465884805.370269775390625 	 1187931.721008933149278
150163.830529658065643 	 164302705772.048797607421875 	 1094156.330406064400449
135924.963122615794418 	 148723158860.820922851562500 	 1094156.330406064400449
132462.863737181498436 	 193855049560.849151611328125 	 1463467.149143592454493
79265.644473113090498 	 116002666742.096374511718750 	 1463467.149143592454493
169524.334742097096751 	 195263939058.398101806640625 	 1151834.274149841163307
114173.443470789963612 	 111736364958.532363891601562 	 978654.593939079204574
133205.695617183751892 	 119077447464.043304443359375 	 893936.606181290932000
109924.530052015150432 	 98265561330.771743774414062 	 893936.606181290932000
149926.440154865384102 	 134024733088.882781982421875 	 893936.606181290932000
117244.461787119173096 	 104809116263.529373168945312 	 893936.606181290932000
184100.421561887691496 	 164574106047.578826904296875 	 893936.606181290932000
184383.695640093181282 	 143243072537.195739746093750 	 776874.940270197927020
209759.129427672334714 	 162956611145.251647949218750 	 776874.940270197927020
130752.821252962428844 	 101578590201.055053710937500 	 776874.940270197927020
174679.657755914726295 	 135704248685.544876098632812 	 776874.940270197927020
178191.064081950666150 	 138432172265.348449707031250 	 776874.940270197927020
156949.701084700966021 	 121930289655.602478027343750 	 776874.940270197927020
147719.939751992322272 	 114759919371.546264648437500 	 776874.940270197927020
175310.940344119357178 	 136194676308.549957275390625 	 776874.940270197927020
184795.905112531530904 	 141283803250.228240966796875 	 764539.685899389558472
123310.838232692956808 	 100650955688.366043090820312 	 816237.705711101181805
91820.516619262314634 	 153301264142.031829833984375 	 1669575.273440271150321
80845.023005289520370 	 134976851390.341262817382812 	 1669575.273440271150321
117463.867676761597977 	 196114768995.781066894531250 	 1669575.273440271150321
127198.336819750620634 	 212367197976.982849121093750 	 1669575.273440271150321
97756.771857244166313 	 197930682438.974121093750000 	 2024726.048933117184788
107952.536985751503380 	 207219133798.877960205078125 	 1919539.267763837007806
68265.606905074208044 	 131038513092.020080566406250 	 1919539.267763837007806
62830.556944527241285 	 120605721270.491882324218750 	 1919539.267763837007806
72509.068971205546404 	 224742263749.685607910156250 	 3099505.578246138989925
56827.175539631665742 	 142282661115.295104980468750 	 2503778.513786351773888
61194.974772451474564 	 196607330408.091094970703125 	 3212801.886742488481104
78589.113348997401772 	 171999386890.244720458984375 	 2188590.500142587348819
69720.090220534897526 	 182870741550.218536376953125 	 2622927.494381770025939
95204.259229308576323 	 253477053431.841888427734375 	 2662454.972957860212773
98407.483107713211211 	 141874547309.618957519531250 	 1441704.866634260863066
77585.620460636942880 	 111855566598.938964843750000 	 1441704.866634260863066
109443.975824787237798 	 225613236076.785644531250000 	 2061449.562449905090034
147883.327824378648074 	 144920577948.494415283203125 	 979965.626149536576122
98199.579919058756786 	 147142319643.667175292968750 	 1498400.703597200568765
156622.355740712315310 	 196978567478.858642578125000 	 1257665.717944862786680
122447.813717434852151 	 153998417549.716522216796875 	 1257665.717944862786680
132014.036595801124349 	 181043498962.049835205078125 	 1371395.827523753978312
92672.660991726952489 	 127090900609.577697753906250 	 1371395.827523753978312
155960.552230260218494 	 199831093310.510070800781250 	 1281292.547717318637297
110236.939489647178561 	 141245769051.249938964843750 	 1281292.547717318637297
91674.266512218528078 	 158979440125.126953125000000 	 1734177.388852496165782
69081.631943512387807 	 188287243081.914154052734375 	 2725576.072607483249158
52623.028533174379845 	 126840814590.691314697265625 	 2410367.060320917982608
94387.527136013173731 	 260552830310.801452636718750 	 2760458.274697066284716
87814.348093146531028 	 235260559779.312927246093750 	 2679067.429046641569585
98602.186273335071746 	 154405881857.516693115234375 	 1565947.852611383423209
134118.410181776474928 	 208175941696.315795898437500 	 1552180.207133129239082
96531.615272034163354 	 149834462587.841522216796875 	 1552180.207133129239082
110921.809001307439758 	 172170636471.230773925781250 	 1552180.207133129239082
73503.989107290180982 	 212042328445.678375244140625 	 2884773.071787580847740
65169.532291524694301 	 187999311855.581634521484375 	 2884773.071787580847740
127581.812673722073669 	 186439129458.649932861328125 	 1461329.993291831109673
126008.338704145848169 	 128902690591.010620117187500 	 1022969.526593477232382
118074.104882449624711 	 230379564686.134460449218750 	 1951143.859320315532386
108343.134772750272532 	 135579280557.900039672851562 	 1251387.832208082079887
120523.267475198139437 	 150821350416.423034667968750 	 1251387.832208082079887
135794.180686860025162 	 169931185396.202362060546875 	 1251387.832208082079887
95689.328874562925193 	 124427082144.114074707031250 	 1300323.490691661601886
101719.242557131830836 	 158653123820.566131591796875 	 1559715.938028703909367
91963.325778154787258 	 143436664930.313995361328125 	 1559715.938028703909367
69608.456297754208208 	 170912682297.734558105468750 	 2455343.666387969627976
80138.428460545706912 	 196767382754.886322021484375 	 2455343.666387969627976
87856.489973393530818 	 215717876207.249969482421875 	 2455343.666387969627976
160123.627326591551537 	 188349063960.973724365234375 	 1176272.778137938119471
157057.968652355339145 	 184743013115.407226562500000 	 1176272.778137938119471
130832.461682649474824 	 201111290953.553894042968750 	 1537166.605038545560092
95771.376739978164551 	 147216562043.259765625000000 	 1537166.605038545560092
97811.040099338773871 	 180172318981.293518066406250 	 1842044.812102059833705
150204.047427924291696 	 137926466977.574707031250000 	 918260.655018360936083
147783.076058088510763 	 115334023173.478836059570312 	 780427.815213055582717
178690.018336797162192 	 139454660610.967437744140625 	 780427.815213055582717
145519.206029989785748 	 113567236033.523437500000000 	 780427.815213055582717
133101.865039019816322 	 103876397733.185226440429688 	 780427.815213055582717
89699.327679859663476 	 124540796217.417144775390625 	 1388425.080084301298484
85035.703424785198877 	 153768108527.745391845703125 	 1808277.021707177162170
106666.677747126072063 	 230468731960.427246093750000 	 2160644.137682789936662
113718.029499935393687 	 155793990833.251678466796875 	 1370002.553846047725528
137635.074660247279098 	 188560403783.330230712890625 	 1370002.553846047725528
109975.255970788188279 	 150666381539.852630615234375 	 1370002.553846047725528
71697.833043604317936 	 130113508295.837921142578125 	 1814748.127976295538247
82871.597996128257364 	 157665828274.855468750000000 	 1902531.531758583616465
98341.301358815020649 	 187097426709.318817138671875 	 1902531.531758583616465
72776.522793390584411 	 138459629386.172851562500000 	 1902531.531758583616465
110246.151466949377209 	 209746779420.904022216796875 	 1902531.531758583616465
85937.190354113423382 	 163498214399.440399169921875 	 1902531.531758583616465
79614.667675743097789 	 151469415643.582122802734375 	 1902531.531758583616465
113442.336180593978497 	 242894139398.015380859375000 	 2141124.271377320867032
80548.407487106378539 	 172464150291.434173583984375 	 2141124.271377320867032
95697.372345017691259 	 204899966634.950195312500000 	 2141124.271377320867032
73216.959648377422127 	 156766609379.594818115234375 	 2141124.271377320867032
85527.127586274800706 	 183124208736.157806396484375 	 2141124.271377320867032
96354.879196650173981 	 206307770513.577362060546875 	 2141124.271377320867032
103527.314975851753843 	 221664846845.320983886718750 	 2141124.271377320867032
64706.808381659822771 	 138545317949.333312988281250 	 2141124.271377320867032
63595.361556475363614 	 157473859868.732116699218750 	 2476184.677854039706290
82034.023237233588588 	 128680279483.640655517578125 	 1568620.852734616026282
74094.317029268888291 	 116225890761.240737915039062 	 1568620.852734616026282
63006.964522572416172 	 194291499341.652923583984375 	 3083651.161643368192017
76171.094415517320158 	 191973053688.566192626953125 	 2520287.454993663355708
106224.513095925198286 	 267716307768.470367431640625 	 2520287.454993663355708
86801.691263316926779 	 218765213563.170715332031250 	 2520287.454993663355708
96890.950532010072493 	 200886623761.268005371093750 	 2073326.999665470793843
103154.622138909064233 	 213873263220.889678955078125 	 2073326.999665470793843
109379.050369324337225 	 214023086643.956695556640625 	 1956710.045674158493057
93139.506969833906624 	 141366239092.957122802734375 	 1517790.287839326076210
93454.918292358444887 	 141844967334.959411621093750 	 1517790.287839326076210
69300.898406450476614 	 124826238449.067642211914062 	 1801221.071002001641318
73672.980690512034926 	 132701325183.273880004882812 	 1801221.071002001641318
79292.225733705476159 	 157489676836.471191406250000 	 1986193.165587046882138
70071.702028902480379 	 150454862569.998870849609375 	 2147155.816308568231761
93899.857224661624059 	 201617624590.476348876953125 	 2147155.816308568231761
74673.442462551422068 	 160335516307.250488281250000 	 2147155.816308568231761
113734.173605623102048 	 280892980238.908630371093750 	 2469732.458890623878688
90191.417200678552035 	 265605098551.084381103515625 	 2944904.368894716724753
97019.612574772516382 	 205057334162.685852050781250 	 2113565.790676078293473
108979.535808686807286 	 230335418768.999114990234375 	 2113565.790676078293473
86966.816453925101086 	 183810088181.021575927734375 	 2113565.790676078293473
71197.906139808168518 	 126073044953.151855468750000 	 1770740.907823719084263
135999.229209776880452 	 240819398594.246368408203125 	 1770740.907823719084263
178116.669477822404588 	 196645372996.012542724609375 	 1104025.656736733391881
134696.468389044224750 	 148708356973.333190917968750 	 1104025.656736733391881
104878.697264852366061 	 115788772625.521682739257812 	 1104025.656736733391881
113015.854324392610579 	 153615080310.448028564453125 	 1359234.783727974165231
92160.049540625812369 	 125267145005.711914062500000 	 1359234.783727974165231
110863.169044784110156 	 150689075599.984985351562500 	 1359234.783727974165231
106731.373089768749196 	 142438400298.647827148437500 	 1334550.434190019266680
104066.749566565064015 	 138882325818.803405761718750 	 1334550.434190019266680
119865.379599878942827 	 159966394389.369934082031250 	 1334550.434190019266680
144200.469160760461818 	 192442798728.897369384765625 	 1334550.434190019266680
141050.173191757668974 	 182780220816.252471923828125 	 1295852.508934978861362
109530.677837522831396 	 141935603681.102844238281250 	 1295852.508934978861362
71972.572927679138957 	 114490543989.744628906250000 	 1590752.412099942797795
94121.330441541183973 	 129288230726.570098876953125 	 1373633.693022126331925
128798.435023059748346 	 176921869956.195953369140625 	 1373633.693022126331925
95374.932840375564410 	 131010221219.262359619140625 	 1373633.693022126331925
103323.745701226391247 	 143748852678.649932861328125 	 1391247.013966352213174
92305.761894637777004 	 128420115607.803909301757812 	 1391247.013966352213174
117937.731444612960331 	 164080516706.283355712890625 	 1391247.013966352213174
116008.175924819341162 	 161396028351.088165283203125 	 1391247.013966352213174
114758.648798590860679 	 157794427837.241027832031250 	 1375011.203854280756786
121549.413834020189825 	 136354603678.303680419921875 	 1121803.876936012879014
112040.990910481181345 	 125688017979.130371093750000 	 1121803.876936012879014
144475.992164146824507 	 142667235060.404388427734375 	 987480.569770461181179
129553.825275272640283 	 127931885198.768997192382812 	 987480.569770461181179
109939.106111930974294 	 108562731143.464782714843750 	 987480.569770461181179
184637.030678140494274 	 229927131259.405883789062500 	 1245292.617710123071447
168054.319442712294403 	 209276803376.308410644531250 	 1245292.617710123071447
165082.621754464256810 	 92608683701.592956542968750 	 560983.843831451493315
136122.037357744062319 	 76362263747.115707397460938 	 560983.843831451493315
177011.104384571459377 	 109070494232.262542724609375 	 616178.824551581521519
126571.317899081375799 	 80180366465.085845947265625 	 633479.747196878772229
101391.437250066082925 	 212590744756.147369384765625 	 2096732.727358678588644
67007.486441613742500 	 140496789800.174468994140625 	 2096732.727358678588644
84309.150407243942027 	 176773754874.673645019531250 	 2096732.727358678588644
82139.614487472688779 	 170691454176.821777343750000 	 2078064.953699707752094
77733.637158766374341 	 161535547103.241729736328125 	 2078064.953699707752094
81893.884762651854544 	 140011161055.603881835937500 	 1709665.641841144068167
64463.983372177390265 	 144693070663.016662597656250 	 2244556.775643902830780
63987.398854812141508 	 196647228342.239715576171875 	 3073218.037639467976987
45794.743103341585083 	 140338313322.648193359375000 	 3064507.055011908058077
60842.154788279745844 	 186451212590.809814453125000 	 3064507.055011908058077
64318.831368343511713 	 201491429504.180389404296875 	 3132697.302136471495032
96660.790067211899441 	 197504328202.915222167968750 	 2043272.438240810995921
88233.910053783241892 	 180285916531.114105224609375 	 2043272.438240810995921
78718.201762145283283 	 160842732048.470703125000000 	 2043272.438240810995921
82965.317717405196163 	 169520747021.866058349609375 	 2043272.438240810995921
75776.423671107666451 	 103176811374.588119506835938 	 1361595.155538170132786
131561.312762124318397 	 179133246113.150512695312500 	 1361595.155538170132786
71719.168836483164341 	 97652472846.979583740234375 	 1361595.155538170132786
79106.550603745650733 	 150422665029.995361328125000 	 1901519.708316961303353
115182.689622732796124 	 165984489291.137634277343750 	 1441054.118763853330165
114733.589336025062948 	 165337311473.239440917968750 	 1441054.118763853330165
147923.138348428386962 	 213165247777.478027343750000 	 1441054.118763853330165
175197.034402955847327 	 252468408021.592041015625000 	 1441054.118763853330165
102381.943733645282919 	 147537921704.418609619140625 	 1441054.118763853330165
75802.038759542498155 	 109234840165.135971069335938 	 1441054.118763853330165
124480.069630761921871 	 273985039134.405975341796875 	 2201035.394237102009356
75627.144276614330010 	 166458021317.904022216796875 	 2201035.394237102009356
97917.070794626895804 	 194028635708.241516113281250 	 1981560.867105602286756
75424.856761815826758 	 149458944566.259613037109375 	 1981560.867105602286756
98062.481141423544614 	 210885325383.328948974609375 	 2150519.984082340262830
73267.086284651435562 	 157562333230.628051757812500 	 2150519.984082340262830
69948.433829894624068 	 209258046212.560638427734375 	 2991604.454239084850997
54474.024831997769070 	 162964735327.735046386718750 	 2991604.454239084850997
75049.363994586514309 	 150042394987.266510009765625 	 1999249.387351096374914
98831.014811999557423 	 197587845814.177246093750000 	 1999249.387351096374914
105476.995705239824019 	 210874819043.334930419921875 	 1999249.387351096374914
76535.099104705906939 	 153012749995.938720703125000 	 1999249.387351096374914
61853.374951284677081 	 123660321976.953536987304688 	 1999249.387351096374914
86877.297277547535487 	 152557894760.991546630859375 	 1756015.662798690842465
105349.283096413957537 	 184994991181.916259765625000 	 1756015.662798690842465
107170.402195382790524 	 188192904843.527374267578125 	 1756015.662798690842465
110217.214750582992565 	 193543155412.070648193359375 	 1756015.662798690842465
97006.784352724236669 	 170345432721.118713378906250 	 1756015.662798690842465
135750.675899234920507 	 189632575386.664398193359375 	 1396918.093633839162067
91109.201239494082984 	 127272091707.975891113281250 	 1396918.093633839162067
139666.275105024804361 	 195102346764.650573730468750 	 1396918.093633839162067
125622.903319340257440 	 175484906621.600891113281250 	 1396918.093633839162067
69286.281362249690574 	 121319699058.528015136718750 	 1750991.634609914151952
93931.003785321780015 	 164472401858.610626220703125 	 1750991.634609914151952
98900.170527017602581 	 173173371254.301818847656250 	 1750991.634609914151952
91328.347070423667901 	 199269144431.186462402343750 	 2181898.072430120781064
83359.726314645246021 	 181882426164.226867675781250 	 2181898.072430120781064
75334.119122282136232 	 164371369301.128509521484375 	 2181898.072430120781064
131183.772501350147650 	 218737071905.808776855468750 	 1667409.525850901380181
100623.016777635653852 	 167779776694.884765625000000 	 1667409.525850901380181
152788.330152754933806 	 191238911574.585754394531250 	 1251659.150822504889220
104238.873790491488762 	 130471540251.300842285156250 	 1251659.150822504889220
87808.111570877023041 	 109905826364.131698608398438 	 1251659.150822504889220
115401.282512789839529 	 144443071273.786499023437500 	 1251659.150822504889220
114270.102459292509593 	 143027219408.598693847656250 	 1251659.150822504889220
118903.407475112398970 	 242243773740.442718505859375 	 2037315.657174472697079
89619.989442044708994 	 182584207686.088623046875000 	 2037315.657174472697079
